%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1573179528481058599,0,1573179528228453310,grasp_lab,tag_8,-0.857428053338,-0.00555814742895,-1.21887064536,0.00382008270523,0.0345976905719,-0.00508448238806,0.99938108588
1573179528481136723,0,1573179528228453310,grasp_lab,tag_9,-0.644937327417,0.0241223093051,-3.11605811732,0.0108172395356,0.0372392736627,-0.0202882480904,0.999041846378
1573179528481234069,0,1573179528228453310,map,rig,0.0016143518345,0.000823183307684,0.00584621429243,0.999276035942,-0.00583203747663,-0.0375806458468,0.00104229966581
1573179528481309636,0,1573179528228453310,rig,cam0,8.98690549592e-25,-2.59158042902e-23,-6.53389008926e-25,1.72434691901e-23,7.42278116627e-25,1.64492927581e-24,1.0
1573179528705839476,0,1573179528407388974,map,grasp_lab,-3.06170708448e-20,4.59790698274e-20,3.04736841577e-20,3.33866719107e-21,1.48575855102e-22,-5.03201351773e-23,1.0
1573179528706039046,0,1573179528407388974,grasp_lab,tag_7,0.469,-0.018,-2.54,1.21096708152e-21,3.81525801885e-22,4.78053490611e-22,1.0
1573179528706049117,0,1573179528407388974,grasp_lab,tag_14,-1.2189718177,0.038082399888,-3.07159655314,0.00522428682467,0.0384761114671,0.00206303130834,0.999243733818
1573179528706054270,0,1573179528407388974,grasp_lab,tag_8,-0.857428754823,-0.00557627612253,-1.21887529582,0.00383717572334,0.0346036981985,-0.00508100672835,0.999380830076
1573179528706067422,0,1573179528407388974,grasp_lab,tag_9,-0.644938672344,0.024122109365,-3.11607994195,0.0108304105328,0.0372640910687,-0.0202880602291,0.999040782119
1573179528706159007,0,1573179528407388974,map,rig,0.001660476517,0.00078365264659,0.00581608449035,0.999275704286,-0.00583989818457,-0.0375884272679,0.00103563890093
1573179528706171780,0,1573179528407388974,rig,cam0,2.2042419048e-24,-2.85002982566e-23,-5.74992891105e-25,2.13888747073e-23,-2.27697800426e-24,2.10233721196e-24,1.0
1573179528922689734,0,1573179528639430718,map,grasp_lab,-3.32994384794e-20,-3.95441024416e-20,1.92291625483e-20,3.08774276445e-21,9.89695855203e-23,-3.20608315145e-22,1.0
1573179528922889915,0,1573179528639430718,grasp_lab,tag_7,0.469,-0.018,-2.54,2.13209692059e-21,3.05320093474e-22,7.09690422469e-22,1.0
1573179528922963407,0,1573179528639430718,grasp_lab,tag_14,-1.21898556409,0.0380511198608,-3.07153660259,0.005221589938,0.0384793371303,0.00206287739748,0.999243624022
1573179528923046196,0,1573179528639430718,grasp_lab,tag_8,-0.857396064169,-0.0055283030995,-1.21882947063,0.00381060670246,0.0346178877339,-0.00507761788721,0.999380457545
1573179528923061603,0,1573179528639430718,grasp_lab,tag_9,-0.644954037942,0.0240922088988,-3.11602977546,0.0108296613477,0.0372647669903,-0.0202845276943,0.999040836759
1573179528923350311,0,1573179528639430718,map,rig,0.00170898885922,0.000850792564879,0.00587573038941,0.999275222789,-0.00584423189658,-0.0376000476932,0.0010537965002
1573179528923360682,0,1573179528639430718,rig,cam0,2.23872328756e-24,-3.27066482218e-23,-6.64300855007e-25,2.62964829907e-23,-2.52225690915e-24,2.53312794836e-24,1.0
1573179529144914091,0,1573179528850947874,map,grasp_lab,-7.17025392008e-20,-1.65073241162e-20,2.87717712022e-20,3.93225686736e-21,-3.26728301592e-22,-3.61995773513e-22,1.0
1573179529144933910,0,1573179528850947874,grasp_lab,tag_7,0.469,-0.018,-2.54,2.20732563274e-21,-3.50510851632e-22,6.62084059173e-22,1.0
1573179529144939589,0,1573179528850947874,grasp_lab,tag_14,-1.21895433003,0.0380586720081,-3.07164495887,0.0052645699462,0.0384565906302,0.00205920612258,0.99924428175
1573179529145032414,0,1573179528850947874,grasp_lab,tag_8,-0.857470332908,-0.00554808589606,-1.21892105529,0.00381533799599,0.0345932805923,-0.00507537662476,0.99938130295
1573179529145039095,0,1573179528850947874,grasp_lab,tag_9,-0.644917906869,0.024100033867,-3.11609695033,0.0108910619995,0.0372435874678,-0.0202873873977,0.999040901001
1573179529145048899,0,1573179528850947874,map,rig,0.00159215508075,0.000866343167178,0.00589171367598,0.99927633205,-0.00583109152877,-0.0375725828388,0.00105432226412
1573179529145053324,0,1573179528850947874,rig,cam0,3.7586735026e-24,-2.9517831029e-23,-6.4162429253e-25,1.19527490229e-23,-4.26891930562e-24,8.61942906203e-26,1.0
1573179529360001285,0,1573179529071569876,map,grasp_lab,-1.13087166323e-20,2.14441438943e-20,9.63861598686e-21,3.910811042e-21,-1.76155966952e-22,-2.41840978544e-22,1.0
1573179529360115969,0,1573179529071569876,grasp_lab,tag_7,0.469,-0.018,-2.54,1.92838229933e-21,-8.84995253295e-23,3.5533792089e-22,1.0
1573179529360133681,0,1573179529071569876,grasp_lab,tag_14,-1.21897635255,0.0380843919578,-3.07155267014,0.00533323199865,0.038469657216,0.0020552032113,0.999243422921
1573179529360139506,0,1573179529071569876,grasp_lab,tag_8,-0.857413522772,-0.00564924452575,-1.21885439991,0.0038576583503,0.0346210034486,-0.00507555554865,0.999380179575
1573179529360143414,0,1573179529071569876,grasp_lab,tag_9,-0.644941160507,0.0241327209982,-3.11602255313,0.0109314747848,0.0372454081008,-0.0202884853562,0.999040369453
1573179529360147159,0,1573179529071569876,map,rig,0.00168147209379,0.000657748806516,0.00588064672088,0.999275737724,-0.00581709432138,-0.0375917608683,0.00101040820415
1573179529360163853,0,1573179529071569876,rig,cam0,2.15292506331e-25,-3.01581769869e-23,4.07336559902e-25,1.22397194877e-23,-5.87780743181e-24,1.09985818381e-24,1.0
1573179529559640843,0,1573179529293402103,map,grasp_lab,-2.02338577104e-20,5.68436894261e-20,9.29108706957e-21,3.16841261109e-21,-3.00727574776e-22,-3.17122235129e-22,1.0
1573179529559655307,0,1573179529293402103,grasp_lab,tag_7,0.469,-0.018,-2.54,5.80110645031e-22,-1.59052510319e-22,1.37482424291e-22,1.0
1573179529559660237,0,1573179529293402103,grasp_lab,tag_14,-1.21897310038,0.0380490668112,-3.07156566165,0.00530343459013,0.0384678311869,0.00205739630003,0.999243647298
1573179529559894255,0,1573179529293402103,grasp_lab,tag_8,-0.857416644122,-0.00557782682414,-1.21886331465,0.00383614523979,0.034621819121,-0.00507743325164,0.99938022459
